brewery_id,name,cat_id,style_id,abv,brewery_name,latitude,longitude
10,Restoration Pale Ale,North American Ale,American-Style Pale Ale,5.0,Abita Brewing Company,30.5049,-89.944
10,Abita Jockamo IPA,North American Ale,American-Style India Pale Ale,6.5,Abita Brewing Company,30.5049,-89.944
10,Satsuma Harvest Wit,Belgian and French Ale,Belgian-Style White,5.1,Abita Brewing Company,30.5049,-89.944
10,Satsuma Wit,Other Style,Fruit Beer,0.0,Abita Brewing Company,30.5049,-89.944
11,Nut Brown Ale,North American Ale,American-Style Brown Ale,3.2,Adnams & Co.,52.3277,1.6802
11,Adnams Tally Ho,North American Ale,American-Style Barley Wine Ale,7.5,Adnams & Co.,52.3277,1.6802
11,Adnams Fisherman,North American Ale,American-Style Amber/Red Ale,4.5,Adnams & Co.,52.3277,1.6802
11,Adnam's Suffolk Special Bitter,British Ale,Extra Special Bitter,4.5,Adnams & Co.,52.3277,1.6802
11,Adnams Explorer,British Ale,Ordinary Bitter,5.5,Adnams & Co.,52.3277,1.6802
11,Broadside Ale,British Ale,Extra Special Bitter,6.3,Adnams & Co.,52.3277,1.6802
12,Affligem Dubbel,Belgian and French Ale,Belgian-Style Dubbel,6.8,Affligem Brouwerij,50.9699,4.1892
13,Catfish Cream Ale,North American Lager,American-Style Lager,5.0,Agassiz Brewing,49.7652,-97.1539
14,Brout,Other,Other,0.0,Aksarben Brewing (BOP),41.2603,-96.0903
14,Heater,North American Ale,American-Style Amber/Red Ale,0.0,Aksarben Brewing (BOP),41.2603,-96.0903
14,Bavarian Bock,German Lager,Traditional German-Style Bock,0.0,Aksarben Brewing (BOP),41.2603,-96.0903
14,Witbier,Other,Other,0.0,Aksarben Brewing (BOP),41.2603,-96.0903
14,Bourbon Imperial Stout,Other,Other,0.0,Aksarben Brewing (BOP),41.2603,-96.0903
14,Harvest Brown,North American Ale,American-Style Brown Ale,0.0,Aksarben Brewing (BOP),41.2603,-96.0903
15,St. Martin Doppelbock,German Lager,Traditional German-Style Bock,7.5,Aktienbrauerei Kaufbeuren,47.8781,10.6161
15,JubilÃ¤ums German Pils,Other,Other,0.0,Aktienbrauerei Kaufbeuren,47.8781,10.6161
16,Irvington Porter,Irish Ale,Porter,0.0,Alameda Brewhouse,45.5484,-122.619
17,Alaskan Amber,British Ale,Old Ale,5.3,Alaskan Brewing,58.3573,-134.49
17,Alaskan Pale,North American Ale,Golden or Blonde Ale,5.2,Alaskan Brewing,58.3573,-134.49
17,Alaskan White Ale,Belgian and French Ale,Belgian-Style White,5.3,Alaskan Brewing,58.3573,-134.49
17,Alaskan Smoked Porter,Irish Ale,Porter,6.5,Alaskan Brewing,58.3573,-134.49
17,Winter Ale,Other Style,Winter Warmer,6.4,Alaskan Brewing,58.3573,-134.49
17,Alaskan Summer Ale,Other,Other,5.3,Alaskan Brewing,58.3573,-134.49
17,Alaskan Barley Wine Ale,North American Ale,American-Style Barley Wine Ale,10.4,Alaskan Brewing,58.3573,-134.49
17,Breakup Bock,German Lager,Traditional German-Style Bock,7.0,Alaskan Brewing,58.3573,-134.49
17,Alaskan Stout,British Ale,Oatmeal Stout,5.7,Alaskan Brewing,58.3573,-134.49
17,Alaskan IPA,North American Ale,American-Style India Pale Ale,6.2,Alaskan Brewing,58.3573,-134.49
17,Alaskan ESB,British Ale,Extra Special Bitter,5.0,Alaskan Brewing,58.3573,-134.49
21,Grand Cru 2006,Other,Other,10.0,AleSmith Brewing,32.892,-117.144
21,IPA,North American Ale,American-Style India Pale Ale,7.3,AleSmith Brewing,32.892,-117.144
21,Grand Cru 2003,Other,Other,10.0,AleSmith Brewing,32.892,-117.144
21,Lil Devil,Other,Other,0.0,AleSmith Brewing,32.892,-117.144
21,Old Numbskull 2003,Other,Other,10.0,AleSmith Brewing,32.892,-117.144
21,Horny Devil,Other,Other,10.0,AleSmith Brewing,32.892,-117.144
21,Speedway Stout,North American Ale,American-Style Imperial Stout,12.0,AleSmith Brewing,32.892,-117.144
21,X Extra Pale Ale,North American Ale,American-Style Pale Ale,5.0,AleSmith Brewing,32.892,-117.144
21,Anvil Ale,Other,Other,5.5,AleSmith Brewing,32.892,-117.144
21,Wee Heavy,British Ale,Scotch Ale,9.5,AleSmith Brewing,32.892,-117.144
22,Macadamia Nut Brown,Other,Other,0.0,Ali`i Brewing,21.3069,-157.858
22,Amber Ale,North American Ale,American-Style Amber/Red Ale,0.0,Ali`i Brewing,21.3069,-157.858
22,Golden Ale,North American Ale,American-Style Pale Ale,0.0,Ali`i Brewing,21.3069,-157.858
22,Pau Hana Porter,Irish Ale,Porter,0.0,Ali`i Brewing,21.3069,-157.858
22,Kona Coffee Stout,North American Ale,American-Style Stout,0.0,Ali`i Brewing,21.3069,-157.858
22,Macadamia Nut Brown Ale,Other,Other,0.0,Ali`i Brewing,21.3069,-157.858
23,Allagash Fluxus 09,Belgian and French Ale,French & Belgian-Style Saison,8.3,Allagash Brewing,43.7028,-70.3166
23,Allagash White,Belgian and French Ale,Belgian-Style White,5.0,Allagash Brewing,43.7028,-70.3166
23,Double Ale,Other,Other,0.0,Allagash Brewing,43.7028,-70.3166
23,Speciale Reserve Ale,North American Ale,American-Style Pale Ale,0.0,Allagash Brewing,43.7028,-70.3166
23,Grand Cru,Other,Other,7.2,Allagash Brewing,43.7028,-70.3166
23,Tripel Reserve,Other,Other,9.0,Allagash Brewing,43.7028,-70.3166
23,Four,Other,Other,10.0,Allagash Brewing,43.7028,-70.3166
25,Pumpkin Ale,Other Style,Pumpkin Beer,5.2,Allentown Brew Works,40.6016,-75.474
25,Rude Elf's Reserve,North American Ale,Dark American-Belgo-Style Ale,10.5,Allentown Brew Works,40.6016,-75.474
25,Pig Pen Pilsener,German Lager,German-Style Pilsener,4.7,Allentown Brew Works,40.6016,-75.474
25,Apricot Ale,Other Style,Light American Wheat Ale or Lager,5.4,Allentown Brew Works,40.6016,-75.474
25,Pawn Shop Porter,Irish Ale,Porter,5.7,Allentown Brew Works,40.6016,-75.474
25,Steelgaarden Wit,Belgian and French Ale,Belgian-Style White,5.2,Allentown Brew Works,40.6016,-75.474
25,Fegley's Amber Lager,North American Ale,American-Style Amber/Red Ale,5.2,Allentown Brew Works,40.6016,-75.474
25,Hop Explosion,North American Ale,American-Style India Pale Ale,7.0,Allentown Brew Works,40.6016,-75.474
26,Bayrisch Hell,Other,Other,4.7,Allguer Brauhaus AG Kempten,47.7237,10.3141
26,Cambonator Doppelbock,German Lager,Traditional German-Style Bock,7.2,Allguer Brauhaus AG Kempten,47.7487,10.5694
26,Cambonator Doppelbock,German Lager,Traditional German-Style Bock,7.2,Allguer Brauhaus AG Kempten,47.7237,10.3141
26,Winterfestival,German Lager,German-Style Oktoberfest,5.5,Allguer Brauhaus AG Kempten,47.7487,10.5694
26,Winterfestival,German Lager,German-Style Oktoberfest,5.5,Allguer Brauhaus AG Kempten,47.7237,10.3141
26,Bayrisch Hell,Other,Other,4.7,Allguer Brauhaus AG Kempten,47.7487,10.5694
28,Kentucky Ale,North American Ale,American-Style Pale Ale,0.0,Alltech's Lexington Brewing Company,38.0501,-84.5088
28,Limestone Bavarian Style Bock (discontinued),German Lager,Traditional German-Style Bock,0.0,Alltech's Lexington Brewing Company,38.0501,-84.5088
28,Limestone 1897 Original Amber Ale (discontinued),North American Ale,American-Style Amber/Red Ale,0.0,Alltech's Lexington Brewing Company,38.0501,-84.5088
28,Limestone Crisp-Hoppy Pale Ale (discontinued),North American Ale,American-Style Pale Ale,0.0,Alltech's Lexington Brewing Company,38.0501,-84.5088
28,Limestone English Style Porter (discontinued),Irish Ale,Porter,0.0,Alltech's Lexington Brewing Company,38.0501,-84.5088
29,Pure Hoppiness,North American Ale,Imperial or Double India Pale Ale,8.0,Alpine Beer Company,32.8355,-116.765
29,Duet,North American Ale,American-Style India Pale Ale,7.0,Alpine Beer Company,32.8355,-116.765
29,Nelson,North American Ale,American-Style India Pale Ale,7.0,Alpine Beer Company,32.8355,-116.765
30,Spezial,Other,Other,5.2,Alpirsbacher Klosterbru,48.3457,8.4031
30,Pils,Other,Other,4.9,Alpirsbacher Klosterbru,48.3457,8.4031
31,Podge Belgian Imperial Stout,North American Ale,American-Style Stout,10.5,Alvinne Picobrouwerij,50.919,3.2632
32,Schwartzbier,German Lager,German-Style Schwarzbier,0.0,America's Brewing,41.7605,-88.309
32,Hemp Ale,Other,Other,0.0,America's Brewing,41.7605,-88.309
32,Aurora Amber Ale,North American Ale,American-Style Pale Ale,0.0,America's Brewing,41.7605,-88.309
32,Honey Wheat Ale,North American Lager,American-Style Lager,0.0,America's Brewing,41.7605,-88.309
32,Golden Light,North American Ale,American-Style Pale Ale,0.0,America's Brewing,41.7605,-88.309
32,Payton Pilsner,Other,Other,0.0,America's Brewing,41.7605,-88.309
32,Sweeney Stout,North American Ale,American-Style Stout,0.0,America's Brewing,41.7605,-88.309
33,Oatmeal Stout,North American Ale,American-Style Stout,0.0,American River Brewing,38.8966,-121.077
34,Hofbrauhaus Brewery & Biergarten Vienna Velvet,North American Lager,American-Style Lager,0.0,Amerisports Brew Pub,39.1551,-94.482
35,Olde #8 Anniversary Ale,German Ale,German-Style Brown Ale/Altbier,6.9,Amherst Brewing Company,42.3763,-72.5199
35,Puffers Smoked Porter,Irish Ale,Porter,4.6,Amherst Brewing Company,42.3763,-72.5199
35,Cascade IPA,North American Ale,American-Style India Pale Ale,5.3,Amherst Brewing Company,42.3763,-72.5199
35,Honey Pilsner,German Lager,German-Style Pilsener,5.2,Amherst Brewing Company,42.3763,-72.5199
35,Bankers Gold,North American Ale,Golden or Blonde Ale,4.6,Amherst Brewing Company,42.3763,-72.5199
35,Boltwood Bock,German Lager,Traditional German-Style Bock,5.7,Amherst Brewing Company,42.3763,-72.5199
35,Amherst ESB,British Ale,Extra Special Bitter,5.4,Amherst Brewing Company,42.3763,-72.5199
35,North Pleasant Pale Ale,North American Ale,American-Style Pale Ale,5.3,Amherst Brewing Company,42.3763,-72.5199
35,Massatucky Brown,North American Ale,American-Style Brown Ale,5.3,Amherst Brewing Company,42.3763,-72.5199
35,Two Sisters Imperial Stout,North American Ale,American-Style Imperial Stout,6.7,Amherst Brewing Company,42.3763,-72.5199
35,Patriots Pilsner,German Lager,German-Style Pilsener,4.8,Amherst Brewing Company,42.3763,-72.5199
35,Graduation Ale,North American Ale,American-Style Pale Ale,5.5,Amherst Brewing Company,42.3763,-72.5199
35,Half in the Bagpipe,British Ale,Scotch Ale,7.2,Amherst Brewing Company,42.3763,-72.5199
35,Heather Ale,Other Style,Herb and Spice Beer,5.4,Amherst Brewing Company,42.3763,-72.5199
35,Lewmeister Oktoberfest,German Lager,German-Style Oktoberfest,5.4,Amherst Brewing Company,42.3763,-72.5199
35,Righteous Red,North American Ale,American-Style Amber/Red Ale,4.6,Amherst Brewing Company,42.3763,-72.5199
35,Raspberry Brown Ale,North American Ale,American-Style Brown Ale,4.9,Amherst Brewing Company,42.3763,-72.5199
35,Workingman's Wheat,German Ale,South German-Style Hefeweizen,4.9,Amherst Brewing Company,42.3763,-72.5199
36,Loyal Duke Scotch Ale,British Ale,Scotch Ale,8.6,"Amicas Pizza, Microbrews and More",38.535,-105.992
37,Amstel Light,North American Lager,American-Style Light Lager,3.5,Amstel Brouwerij,52.3738,4.8909
39,Bock,German Lager,Traditional German-Style Bock,5.5,Anchor Brewing,37.7635,-122.401
39,Christmas Ale 2007,Other,Other,0.0,Anchor Brewing,37.7635,-122.401
39,Old Foghorn 2001,Other,Other,10.0,Anchor Brewing,37.7635,-122.401
39,Our Special Ale 1996,Other,Other,0.0,Anchor Brewing,37.7635,-122.401
39,Old Foghorn 2006,Other,Other,9.4,Anchor Brewing,37.7635,-122.401
39,Christmas Ale 2003,Other,Other,0.0,Anchor Brewing,37.7635,-122.401
39,Anchor Summer Beer,Other Style,Light American Wheat Ale or Lager,4.6,Anchor Brewing,37.7635,-122.401
39,Old Foghorn 1998,Other,Other,10.0,Anchor Brewing,37.7635,-122.401
39,Our Special Ale 1992,Other,Other,0.0,Anchor Brewing,37.7635,-122.401
39,Small Beer,British Ale,English-Style Pale Mild Ale,3.3,Anchor Brewing,37.7635,-122.401
39,Our Special Ale 1994,Other,Other,0.0,Anchor Brewing,37.7635,-122.401
39,Our Special Ale 1995,Other,Other,0.0,Anchor Brewing,37.7635,-122.401
39,Porter,Irish Ale,Porter,5.6,Anchor Brewing,37.7635,-122.401
39,Our Special Ale 1997,Other,Other,0.0,Anchor Brewing,37.7635,-122.401
39,Liberty Ale,North American Ale,American-Style Pale Ale,6.0,Anchor Brewing,37.7635,-122.401
39,Wheat,North American Lager,American-Style Lager,0.0,Anchor Brewing,37.7635,-122.401
39,Old Foghorn 1996,Other,Other,10.0,Anchor Brewing,37.7635,-122.401
39,Old Foghorn 2002,Other,Other,10.0,Anchor Brewing,37.7635,-122.401
40,Hell,Other,Other,4.8,Andechser Klosterbrauerei,47.9775,11.185
40,Doppelbock Dunkel,German Lager,Traditional German-Style Bock,7.0,Andechser Klosterbrauerei,47.9775,11.185
40,WeiÃŸbier Dunkel,Other,Other,0.0,Andechser Klosterbrauerei,47.9775,11.185
41,Deep Enders Dark,Irish Ale,Porter,0.0,Anderson Valley Brewing,39.0014,-123.356
41,Nitro Stout,North American Ale,American-Style Stout,0.0,Anderson Valley Brewing,39.0014,-123.356
41,Hop Ottin IPA,North American Ale,American-Style India Pale Ale,7.0,Anderson Valley Brewing,39.0014,-123.356
41,Summer Solstice Cerveza Crema,Other Style,American-Style Cream Ale or Lager,5.6,Anderson Valley Brewing,39.0014,-123.356
41,High Rollers Wheat Beer,North American Lager,American-Style Lager,0.0,Anderson Valley Brewing,39.0014,-123.356
41,Winter Solstice Seasonal Ale 1992,Other,Other,0.0,Anderson Valley Brewing,39.0014,-123.356
41,Horn of the Bear Barleywine,Other,Other,0.0,Anderson Valley Brewing,39.0014,-123.356
41,Winter Solstice Seasonal Ale 2002,Other,Other,0.0,Anderson Valley Brewing,39.0014,-123.356
41,Boont Amber Ale,North American Ale,American-Style Amber/Red Ale,5.8,Anderson Valley Brewing,39.0014,-123.356
41,Barney Flats Oatmeal Stout,North American Ale,American-Style Stout,5.7,Anderson Valley Brewing,39.0014,-123.356
43,Shakedown Nut Brown,North American Ale,American-Style Brown Ale,0.0,Angelic Brewing,43.0785,-89.382
43,Bacchanal Blonde,North American Ale,American-Style Pale Ale,0.0,Angelic Brewing,43.0785,-89.382
43,London Porter,Irish Ale,Porter,0.0,Angelic Brewing,43.0785,-89.382
44,Spring Heat Spiced Wheat,Other,Other,5.2,Anheuser-Busch,38.5983,-90.209
44,Green Valley Stone Mill Pale Ale,North American Ale,American-Style Pale Ale,5.5,Anheuser-Busch,38.5983,-90.209
44,Green Valley Wild Hop Lager,North American Lager,American-Style Lager,0.0,Anheuser-Busch,38.5983,-90.209
44,Pacific Ridge Pale Ale,North American Ale,American-Style Pale Ale,0.0,Anheuser-Busch,38.5983,-90.209
44,Michelob Hefeweizen,North American Lager,American-Style Lager,0.0,Anheuser-Busch,38.5983,-90.209
44,Michelob Pale Ale,North American Ale,American-Style Pale Ale,0.0,Anheuser-Busch,38.5983,-90.209
44,Natural Ice,North American Lager,American-Style Light Lager,5.9,Anheuser-Busch,38.5983,-90.209
44,Bud Light,North American Lager,American-Style Light Lager,4.2,Anheuser-Busch,38.5983,-90.209
44,Beach Bum Blonde Ale,North American Ale,Golden or Blonde Ale,5.4,Anheuser-Busch,38.5983,-90.209
44,Ziegenbock Amber,German Lager,Traditional German-Style Bock,0.0,Anheuser-Busch,38.5983,-90.209
44,Michelob Amber Bock,North American Lager,American-Style Lager,5.2,Anheuser-Busch,38.5983,-90.209
44,Bud Ice Light,North American Lager,American-Style Lager,4.1,Anheuser-Busch,38.5983,-90.209
44,Bud Ice,North American Lager,American-Style Lager,5.5,Anheuser-Busch,38.5983,-90.209
44,Bare Knuckle Stout,North American Ale,American-Style Stout,0.0,Anheuser-Busch,38.5983,-90.209
44,Bud Light Lime,North American Lager,American-Style Light Lager,4.2,Anheuser-Busch,38.5983,-90.209
44,Bud Dry,North American Lager,American-Style Light Lager,5.0,Anheuser-Busch,38.5983,-90.209
44,Bud Extra,Other,Other,6.6,Anheuser-Busch,38.5983,-90.209
44,Shock Top,Belgian and French Ale,Belgian-Style White,5.2,Anheuser-Busch,38.5983,-90.209
44,Budweiser American Ale,North American Ale,American-Style Amber/Red Ale,5.1,Anheuser-Busch,38.5983,-90.209
44,Redbridge,North American Lager,American-Style Lager,0.0,Anheuser-Busch,38.5983,-90.209
44,Jack's Pumpkin Spice Ale,Other Style,Pumpkin Beer,5.5,Anheuser-Busch,38.5983,-90.209
44,Sun Dog Amber Wheat,Other Style,Light American Wheat Ale or Lager,5.3,Anheuser-Busch,38.5983,-90.209
44,Michelob Dunkel Weisse,North American Ale,Dark American-Belgo-Style Ale,5.5,Anheuser-Busch,38.5983,-90.209
44,Michelob Hop Hound Amber Wheat,Other Style,Light American Wheat Ale or Lager,5.3,Anheuser-Busch,38.5983,-90.209
44,Bud Light Golden Wheat,Belgian and French Ale,Belgian-Style White,0.0,Anheuser-Busch,38.5983,-90.209
44,Michelob Winter's Bourbon Cask Ale,Other Style,Winter Warmer,6.0,Anheuser-Busch,38.5983,-90.209
44,Wild Blue Blueberry Lager,Belgian and French Ale,Belgian-Style Fruit Lambic,8.0,Anheuser-Busch,38.5983,-90.209
44,Michelob Irish Red,Irish Ale,Irish-Style Red Ale,0.0,Anheuser-Busch,38.5983,-90.209
44,Budweiser Select,North American Lager,American-Style Light Lager,4.3,Anheuser-Busch,38.5983,-90.209
44,Budweiser,North American Lager,American-Style Light Lager,5.0,Anheuser-Busch,38.5983,-90.209
44,Natural Light,North American Lager,American-Style Light Lager,4.2,Anheuser-Busch,38.5983,-90.209
45,IPA Series (Zeus),North American Ale,American-Style India Pale Ale,0.0,Appalachian Brewing Company,40.2659,-76.8753
45,IPA Series (Horizon),North American Ale,American-Style India Pale Ale,0.0,Appalachian Brewing Company,40.2659,-76.8753
45,Wildflower Honey Wheat,Other Style,Light American Wheat Ale or Lager,0.0,Appalachian Brewing Company,40.2659,-76.8753
45,Jolly Scot Scottish Ale,British Ale,Scotch Ale,5.2,Appalachian Brewing Company,40.2659,-76.8753
45,Broad Street Barleywine,North American Ale,American-Style Barley Wine Ale,8.7,Appalachian Brewing Company,40.2659,-76.8753
45,Water Gap Wheat,Other Style,Light American Wheat Ale or Lager,4.5,Appalachian Brewing Company,40.2659,-76.8753
45,Mountain Lager,North American Lager,American-Style Lager,4.5,Appalachian Brewing Company,40.2659,-76.8753
45,Hoppy Trails India Pale Ale,North American Ale,American-Style India Pale Ale,6.2,Appalachian Brewing Company,40.2659,-76.8753
45,Volks Weizenbock,German Ale,South German-Style Weizenbock,7.2,Appalachian Brewing Company,40.2659,-76.8753
45,Purist Pale Ale,North American Ale,American-Style Pale Ale,4.9,Appalachian Brewing Company,40.2659,-76.8753
45,Susquehanna Stout,North American Ale,American-Style Stout,4.6,Appalachian Brewing Company,40.2659,-76.8753
45,Zoigl Star Lager,North American Lager,American-Style Lager,5.9,Appalachian Brewing Company,40.2659,-76.8753
45,Abbey Roade Belgian Ale,Belgian and French Ale,Other Belgian-Style Ales,6.4,Appalachian Brewing Company,40.2659,-76.8753
45,Peregrine Pilsner,German Lager,German-Style Pilsener,4.8,Appalachian Brewing Company,40.2659,-76.8753
45,Anniversary Maibock,German Lager,German-Style Heller Bock/Maibock,7.2,Appalachian Brewing Company,40.2659,-76.8753
45,Celtic Knot Irish Red,North American Ale,American-Style Amber/Red Ale,4.8,Appalachian Brewing Company,40.2659,-76.8753
45,Dom Blonde KÃ¶lsch,Other,Other,5.0,Appalachian Brewing Company,40.2659,-76.8753
45,IPA Series (Simcoe),North American Ale,American-Style India Pale Ale,0.0,Appalachian Brewing Company,40.2659,-76.8753
45,Batch 666,Other Style,Winter Warmer,7.7,Appalachian Brewing Company,40.2659,-76.8753
45,Rauchbock,Other,Other,7.0,Appalachian Brewing Company,40.2659,-76.8753
45,Hinterland Hefe Weizen,German Ale,South German-Style Hefeweizen,5.3,Appalachian Brewing Company,40.2659,-76.8753
45,Sophie's Sparkling Ale,Other,Other,4.3,Appalachian Brewing Company,40.2659,-76.8753
45,Coconut Porter,Irish Ale,Porter,0.0,Appalachian Brewing Company,40.2659,-76.8753
45,Pennypacker Porter,Irish Ale,Porter,5.4,Appalachian Brewing Company,40.2659,-76.8753
45,Trail Blaze Organic Brown Ale,North American Ale,American-Style Brown Ale,5.3,Appalachian Brewing Company,40.2659,-76.8753
45,Kipona Fest,German Lager,German-Style Oktoberfest,5.2,Appalachian Brewing Company,40.2659,-76.8753
45,Grinnin' Grizzly Spiced Ale,North American Ale,American-Style Amber/Red Ale,5.7,Appalachian Brewing Company,40.2659,-76.8753
46,Adler BrÃ¤u Cherry Creek Cherry Flavored Lager,Other,Other,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Marquette Pilsner,Other,Other,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Weiss,German Ale,South German-Style Hefeweizen,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Fox Classic River Ale,North American Ale,American-Style Pale Ale,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Downtown Brown,North American Ale,American-Style Brown Ale,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Ginseng Lager,Other,Other,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Eagle Lager,North American Lager,American-Style Lager,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Classic Porter,Irish Ale,Porter,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Oatmeal Stout,North American Ale,American-Style Stout,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Pumpkin Spice,Other,Other,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Bucky Brau Barleywine,Other,Other,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Winter Ale,British Ale,Old Ale,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Tailgate Amber,North American Ale,American-Style Amber/Red Ale,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Doppel Bock Beer,German Lager,Traditional German-Style Bock,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u 1848 Lager,Other,Other,0.0,Appleton Brewing,44.2619,-88.4154
46,Adler BrÃ¤u Holiday Ale,North American Ale,American-Style Amber/Red Ale,0.0,Appleton Brewing,44.2619,-88.4154
47,Cocoa Loco,North American Ale,American-Style Imperial Stout,7.0,Arcadia Brewing,42.322,-85.1851
47,Imperial Stout,North American Ale,American-Style Stout,0.0,Arcadia Brewing,42.322,-85.1851
47,Starboard Stout,North American Ale,American-Style Stout,0.0,Arcadia Brewing,42.322,-85.1851
47,Scotch Ale,British Ale,Scotch Ale,0.0,Arcadia Brewing,42.322,-85.1851
47,India Pale Ale,North American Ale,American-Style Pale Ale,0.0,Arcadia Brewing,42.322,-85.1851
47,Arcadia ESB,Other,Other,0.0,Arcadia Brewing,42.322,-85.1851
47,Anglers Ale,North American Ale,American-Style Pale Ale,0.0,Arcadia Brewing,42.322,-85.1851
47,Lake Superior ESB,Other,Other,0.0,Arcadia Brewing,42.322,-85.1851
47,Nut Brown,North American Ale,American-Style Brown Ale,0.0,Arcadia Brewing,42.322,-85.1851
47,Hopmouth Double IPA,North American Ale,Imperial or Double India Pale Ale,8.0,Arcadia Brewing,42.322,-85.1851
47,Sky High Rye,North American Ale,American-Style Pale Ale,0.0,Arcadia Brewing,42.322,-85.1851
47,Big Dick's Olde Ale,British Ale,Old Ale,8.2,Arcadia Brewing,42.322,-85.1851
47,London Porter,Irish Ale,Porter,0.0,Arcadia Brewing,42.322,-85.1851
49,Guinness Draught,Irish Ale,Classic Irish-Style Dry Stout,4.3,Arthur Guinness & Son,53.3433,-6.2846
49,Harp Lager,North American Lager,American-Style Lager,5.0,Arthur Guinness & Son,53.3433,-6.2846
49,Guinness 250th Anniversary Stout,North American Ale,American-Style Stout,5.0,Arthur Guinness & Son,53.3433,-6.2846
49,Guinness Extra Stout,North American Ale,American-Style Stout,5.0,Arthur Guinness & Son,53.3433,-6.2846
49,Guinness Draught,North American Ale,American-Style Stout,4.3,Arthur Guinness & Son,53.3433,-6.2846
49,Foreign Extra Stout,Irish Ale,Foreign (Export)-Style Stout,7.5,Arthur Guinness & Son,53.3433,-6.2846
51,Shiva IPA,North American Ale,American-Style India Pale Ale,5.3,Asheville Pizza and Brewing Co.,35.6221,-82.5536
51,Roland's ESB,British Ale,Extra Special Bitter,5.0,Asheville Pizza and Brewing Co.,35.6221,-82.5536
54,Red Brick Double Chocolate Oatmeal Porter,Irish Ale,Porter,7.7,Atlanta Brewing Company,33.818,-84.4353
55,Bar Harbor Real Ale,Other,Other,5.2,Atlantic Brewing Company,44.3996,-68.334
55,Bar Harbor Blueberry Ale,Other,Other,0.0,Atlantic Brewing Company,44.3996,-68.334
56,Hell,North American Lager,American-Style Lager,5.0,Atwater Block Brewing,42.3372,-83.0186
56,MAI-BOCK,German Lager,Traditional German-Style Bock,7.5,Atwater Block Brewing,42.3372,-83.0186
56,Rost,North American Ale,American-Style Amber/Red Ale,5.0,Atwater Block Brewing,42.3372,-83.0186
56,Salvation,North American Ale,American-Style India Pale Ale,6.0,Atwater Block Brewing,42.3372,-83.0186
56,Voodoo Vator,German Lager,German-Style Doppelbock,9.5,Atwater Block Brewing,42.3372,-83.0186
56,Vanilla Java Porter,Irish Ale,Porter,6.0,Atwater Block Brewing,42.3372,-83.0186
56,Dirty Blond,Other Style,Light American Wheat Ale or Lager,4.5,Atwater Block Brewing,42.3372,-83.0186
56,Wheat,German Ale,South German-Style Hefeweizen,0.0,Atwater Block Brewing,42.3372,-83.0186
56,Pilsner,Other,Other,0.0,Atwater Block Brewing,42.3372,-83.0186
56,X-Line,Other,Other,0.0,Atwater Block Brewing,42.3372,-83.0186
56,Dunkel,North American Lager,American-Style Lager,5.2,Atwater Block Brewing,42.3372,-83.0186
56,KÃ¶lsch,Other,Other,0.0,Atwater Block Brewing,42.3372,-83.0186
56,Alt,North American Ale,American-Style Brown Ale,0.0,Atwater Block Brewing,42.3372,-83.0186
57,Weizen,German Ale,South German-Style Hefeweizen,0.0,August Schell Brewing,44.2896,-94.449
57,Caramel Bock,Other,Other,0.0,August Schell Brewing,44.2896,-94.449
57,Dark,Other,Other,0.0,August Schell Brewing,44.2896,-94.449
57,Grain Belt,North American Lager,American-Style Lager,4.6,August Schell Brewing,44.2896,-94.449
59,Tannhauser,North American Ale,American-Style Pale Ale,0.0,Augusta Brewing,38.5702,-90.8802
61,King Lager,North American Lager,American-Style Light Lager,5.2,Australian Brewing Corporation,-37.968,144.525
62,The Beast Grand Cru,Belgian and French Ale,Belgian-Style Dark Strong Ale,14.9,Avery Brewing Company,40.0166,-105.219
62,Czar Imperial Stout,North American Ale,American-Style Stout,11.9,Avery Brewing Company,40.0166,-105.219
62,Salvation,Belgian and French Ale,Other Belgian-Style Ales,9.0,Avery Brewing Company,40.0166,-105.219
62,Hog Heaven Barleywine,North American Ale,American-Style Barley Wine Ale,9.2,Avery Brewing Company,40.0166,-105.219
62,"Maharaja, The",North American Ale,Imperial or Double India Pale Ale,10.5,Avery Brewing Company,40.0166,-105.219
62,"Reverend, The",Belgian and French Ale,Belgian-Style Quadrupel,10.0,Avery Brewing Company,40.0166,-105.219
62,Ale To The Chief,North American Ale,Imperial or Double India Pale Ale,8.8,Avery Brewing Company,40.0166,-105.219
